id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
mth166-u6-29,MTH166,6,Stokes Theorem,hard,MCQ,mcq,Value of ∮ r · dr via Stokes?,"[""0"",""π"",""1"",""None""]",0,"curl r = 0, so integral is 0.",,
mth166-u6-30,MTH166,6,Applications,medium,MCQ,mcq,Flux of velocity field through a surface represents:,"[""Volume flow rate"",""Mass"",""Acceleration"",""None""]",0,Physical definition of flux in fluid dynamics.,,
mth166-u6-31,MTH166,6,Notation,easy,MCQ,mcq,dS vector is usually defined as:,"[""n dS"",""r dS"",""τ dS"",""None""]",0,Magnitude dS times the unit normal vector.,,
mth166-u6-32,MTH166,6,Volume Integral,medium,MCQ,mcq,Mass of a solid with density ρ is:,"[""∫∫∫ ρ dV"",""∫∫ ρ dS"",""∫ ρ dl"",""None""]",0,Standard mass-volume relationship.,,
mth166-u6-33,MTH166,6,Conservative Field,medium,MCQ,mcq,"For F = ∇φ, ∫[A to B] F · dr =","[""φ(B) - φ(A)"",""φ(A) + φ(B)"",""0"",""None""]",0,Fundamental theorem for line integrals.,,
mth166-u6-34,MTH166,6,Work,easy,MCQ,mcq,Work is a ___ quantity.,"[""Scalar"",""Vector"",""Tensor"",""None""]",0,Result of a dot product.,,
mth166-u6-35,MTH166,6,Line Integral,medium,MCQ,mcq,"If F is perpendicular to the path at all points, work is:","[""0"",""Maximum"",""Depends on F"",""None""]",0,Dot product of orthogonal vectors is zero.,,
mth166-u6-36,MTH166,6,Solenoidal,easy,MCQ,mcq,Magnetic fields (B) are always:,"[""Solenoidal (div B = 0)"",""Irrotational"",""Both"",""None""]",0,Maxwell's equation: no magnetic monopoles.,,
mth166-u6-37,MTH166,6,Gauss Theorem,hard,MCQ,mcq,∫∫ (xi + yj + zk) · n dS for a unit sphere:,"[""4π"",""3"",""4/3 π"",""None""]",0,div F = 3. 3 * (Volume of sphere) = 3 * (4/3 π) = 4π.,,
mth166-u6-38,MTH166,6,Surface Area,medium,MCQ,mcq,Surface area is found by integrating ___ over the surface.,"[""dS"",""r dS"",""dV"",""None""]",0,Total area A = ∫∫ dS.,,
mth166-u6-39,MTH166,6,Line Integral,medium,MCQ,mcq,∮ (y dx + x dy) over any closed loop:,"[""0"",""Area"",""2 Area"",""None""]",0,"Exact differential d(xy), so integral is zero.",,
mth166-u6-40,MTH166,6,Line Integral,medium,MCQ,mcq,∮ (x dy - y dx) over a closed loop:,"[""2 * Area"",""Area"",""0"",""None""]",0,Application of Green's theorem: 1 - (-1) = 2.,,
mth166-u6-41,MTH166,6,Stokes Theorem,medium,MCQ,mcq,Could a surface have multiple boundaries?,"[""Yes (e.g. an annulus)"",""No"",""Only for 1D"",""None""]",0,Symmetry and topology allow for multiple boundary curves.,,
mth166-u6-42,MTH166,6,Divergence,easy,MCQ,mcq,Divergence of a curl is always:,"[""0"",""1"",""∇²"",""None""]",0,Mathematical identity: div(curl F) = 0.,,
mth166-u6-43,MTH166,6,Curl,easy,MCQ,mcq,Curl of a gradient is always:,"[""0"",""1"",""∇²"",""None""]",0,Mathematical identity: curl(grad φ) = 0.,,
mth166-u6-44,MTH166,6,Laplacian,easy,MCQ,mcq,∇ · (∇φ) is called:,"[""Laplacian"",""Double gradient"",""Divergence"",""None""]",0,Basic second-order differential operator.,,
mth166-u6-45,MTH166,6,Stokes Theorem,hard,MCQ,mcq,Is Stokes theorem applicable to a sphere?,"[""Yes (boundary is empty, so 0=0)"",""No"",""Depends"",""None""]",0,A closed surface has an empty boundary curve.,,
mth166-u6-46,MTH166,6,Volume,medium,MCQ,mcq,Volume of a region where div F = 1 is:,"[""Flux through boundary"",""Area"",""0"",""None""]",0,∫∫∫ 1 dV = ∫∫ F · dS.,,
mth166-u6-47,MTH166,6,Field Potential,medium,MCQ,mcq,Does every vector field have a scalar potential?,"[""No (only irrotational ones)"",""Yes"",""Only constant ones"",""None""]",0,The field must be conservative.,,
mth166-u6-48,MTH166,6,Vector Potential,hard,MCQ,mcq,"If div F = 0, F can be written as:","[""curl A"",""grad φ"",""∇² A"",""None""]",0,Existence of a vector potential for solenoidal fields.,,
mth166-u6-49,MTH166,6,Green Theorem,medium,MCQ,mcq,"In Green's Theorem, the integration is in ___ direction by convention.","[""Counter-clockwise"",""Clockwise"",""Random"",""None""]",0,Positive orientation for the interior.,,
mth166-u6-50,MTH166,6,Physical,medium,MCQ,mcq,A field is conservative if the work done depends only on:,"[""Endpoints"",""Path"",""Speed"",""None""]",0,Fundamental definition of path independence.,,
mth166-u6-51,MTH166,6,Gauss Law,hard,MCQ,mcq,"In electromagnetism, Gauss's law for electric fields is an application of:","[""Divergence theorem"",""Stokes theorem"",""Green theorem"",""None""]",0,Relates charge density to electric flux.,,
mth166-u6-52,MTH166,6,Stokes Law,hard,MCQ,mcq,Ampere's law in electromagnetism is an application of:,"[""Stokes theorem"",""Divergence theorem"",""Green theorem"",""None""]",0,Relates current to magnetic field circulation.,,
mth166-u6-53,MTH166,6,Calculus,easy,MCQ,mcq,Triple integral of 1 dV is:,"[""Volume"",""Area"",""Height"",""None""]",0,Sum of volume elements.,,
mth166-u6-54,MTH166,6,Coordinate System,medium,MCQ,mcq,dV in spherical coordinates is:,"[""r² sin θ dr dθ dφ"",""r dr dθ"",""dx dy dz"",""None""]",0,Standard volume element transformation.,,
mth166-u6-55,MTH166,6,Coordinate System,medium,MCQ,mcq,dV in cylindrical coordinates is:,"[""r dr dθ dz"",""dx dy dz"",""r² dr"",""None""]",0,Standard volume element transformation.,,
mth166-u6-56,MTH166,6,Gauss Theorem,hard,MCQ,mcq,"∫∫ F · dS for F = (x, y, z) and V is 10 cubic units:","[""30"",""10"",""20"",""None""]",0,div F = 3. 3 * 10 = 30.,,
mth166-u6-57,MTH166,6,Green Theorem,medium,MCQ,mcq,"∂Q/∂x - ∂P/∂y for F = (x, y) is:","[""0"",""1"",""2"",""None""]",0,0 - 0 = 0.,,
mth166-u6-58,MTH166,6,Green Theorem,medium,MCQ,mcq,"∂Q/∂x - ∂P/∂y for F = (-y, x) is:","[""2"",""0"",""1"",""None""]",0,1 - (-1) = 2.,,
mth166-u6-59,MTH166,6,Integration Path,medium,MCQ,mcq,Line integral along a point is:,"[""0"",""Infinity"",""1"",""None""]",0,Zero path length.,,
mth166-u6-60,MTH166,6,Gauss Theorem,easy,MCQ,mcq,Does Gauss theorem apply to a cube?,"[""Yes (it is a closed surface)"",""No"",""None"",""Both""]",0,Standard application case.,,
mth166-u6-61,MTH166,6,Boundary,easy,MCQ,mcq,Is a circle a closed curve?,"[""Yes"",""No"",""None"",""Both""]",0,Starts and ends at the same point.,,
mth166-u6-62,MTH166,6,Surface,easy,MCQ,mcq,Is a cylinder (with caps) a closed surface?,"[""Yes"",""No"",""None"",""Both""]",0,Encloses a volume.,,
mth166-u6-63,MTH166,6,Flux,medium,MCQ,mcq,Unit of flux (general vector field)?,"[""[F] * [Area]"",""[F] / [Area]"",""[F]"",""None""]",0,Dot product of field and area.,,
mth166-u6-64,MTH166,6,Solenoidal,medium,MCQ,mcq,"For F = (y, z, x), is it solenoidal?","[""Yes (0+0+0=0)"",""No"",""Depends"",""None""]",0,Calculation of divergence.,,
mth166-u6-65,MTH166,6,Line Integral,medium,MCQ,mcq,"If F = grad(xy), result of ∮ F · dr:","[""0"",""xy"",""1"",""None""]",0,Closed loop integral of gradient is zero.,,
mth166-u6-66,MTH166,6,Gauss Theorem,medium,MCQ,mcq,Value of ∫∫ (r / r³) · n dS for surface enclosing origin?,"[""4π"",""0"",""1"",""None""]",0,Gauss's law for an inverse square field.,,
mth166-u6-67,MTH166,6,Gauss Theorem,medium,MCQ,mcq,Value of ∫∫ (r / r³) · n dS for surface NOT enclosing origin?,"[""0"",""4π"",""1"",""None""]",0,Field is solenoidal away from the origin.,,
mth166-u6-68,MTH166,6,Volume,easy,MCQ,mcq,Is volume always positive?,"[""Yes"",""No"",""None"",""Both""]",0,Physical geometric property.,,
mth166-u6-69,MTH166,6,Curl,medium,MCQ,mcq,curl(xi + yj + zk) =,"[""0"",""1"",""3"",""None""]",0,Cross product calculation.,,
mth166-u6-70,MTH166,6,Line Integral,medium,MCQ,mcq,∫[Path] ds calculates:,"[""Arc length"",""Area"",""Work"",""None""]",0,Standard line integral of scalar 1.,,
mth166-u6-71,MTH166,6,Coordinate System,medium,MCQ,mcq,Jacobian for spherical to Cartesian is:,"[""r² sin θ"",""r sin θ"",""r"",""None""]",0,Scaling factor for volume integration.,,
mth166-u6-72,MTH166,6,Integral Limits,easy,MCQ,mcq,Do limits change in coordinate transformation?,"[""Yes"",""No"",""None"",""Both""]",0,Crucial step in multivariable integration.,,
mth166-u6-73,MTH166,6,Conservative field,easy,MCQ,mcq,Is gravity a conservative field?,"[""Yes"",""No"",""None"",""Both""]",0,Work depends only on height.,,
mth166-u6-74,MTH166,6,Non-Conservative field,easy,MCQ,mcq,Is friction a conservative field?,"[""No (work depends on path length)"",""Yes"",""None"",""Both""]",0,Energy dissipated as heat depends on full path.,,
mth166-u6-75,MTH166,6,Gauss Theorem,medium,MCQ,mcq,Is div(r) = 3?,"[""Yes"",""No"",""None"",""Both""]",0,Verified by partial derivatives.,,
mth166-u6-76,MTH166,6,Integral Notation,easy,MCQ,mcq,Circle on integral sign (∮) denotes:,"[""Closed path"",""Periodic"",""Zero"",""None""]",0,Standard notation for cyclic integration.,,
mth166-u6-77,MTH166,6,Volume Integral,medium,MCQ,mcq,"∫[0,1]∫[0,1]∫[0,1] dx dy dz =","[""1"",""0"",""3"",""None""]",0,Volume of a unit cube.,,
mth166-u6-78,MTH166,6,Surface Normal,medium,MCQ,mcq,Direction of n for a sphere by convention?,"[""Outward"",""Inward"",""Tangent"",""None""]",0,Positive orientation for closed surfaces.,,
mth166-u6-79,MTH166,6,Green Theorem,medium,MCQ,mcq,"If P = -y, Q = x, what is the area integral?","[""∫∫ 2 dA"",""∫∫ 1 dA"",""0"",""None""]",0,1 - (-1) = 2.,,
mth166-u6-80,MTH166,6,Vector Field,easy,MCQ,mcq,Is F = xi - yj solenoidal?,"[""Yes (1 - 1 = 0)"",""No"",""None"",""Both""]",0,Calculation of divergence.,,
mth166-u6-81,MTH166,6,Integral Order,medium,MCQ,mcq,Can we switch order of integration in dV?,"[""Yes"",""No"",""Only for cubes"",""None""]",0,Fubini's theorem (for nice functions).,,
mth166-u6-82,MTH166,6,Stokes Theorem,medium,MCQ,mcq,A surface bounded by a circle can be a hemisphere?,"[""Yes"",""No"",""None"",""Both""]",0,Topology allows any surface that ends on the curve.,,
mth166-u6-83,MTH166,6,Gauss Theorem,hard,MCQ,mcq,"Flux of F=(x,y,z) through cube of side a?","[""3a³"",""a³"",""6a²"",""None""]",0,3 * Volume = 3 * a³.,,
mth166-u6-84,MTH166,6,Green Theorem,medium,MCQ,mcq,"Result for F=(x,y)?","[""0"",""Area"",""2*Area"",""None""]",0,1 - 1 = 0. Actually 0-0=0.,,
mth166-u6-85,MTH166,6,Vector Identity,hard,MCQ,mcq,∇ × (∇ × F) =,"[""∇(∇ · F) - ∇²F"",""0"",""∇²F"",""None""]",0,Standard vector calculus identity.,,
mth166-u6-86,MTH166,6,Harmonic Field,medium,MCQ,mcq,Field where div=0 and curl=0 is often called:,"[""Harmonic"",""Conservative"",""Solenoidal"",""None""]",0,Analogue to harmonic functions.,,
mth166-u6-87,MTH166,6,Heat Flow,hard,MCQ,mcq,Flux of -k grad T represents:,"[""Heat flow"",""Temperature"",""Entropy"",""None""]",0,Fourier's law of conduction.,,
mth166-u6-88,MTH166,6,Boundary,easy,MCQ,mcq,Boundary of a volume is a ___.,"[""Surface"",""Line"",""Point"",""None""]",0,Dimensional reduction.,,
mth166-u6-89,MTH166,6,Boundary,easy,MCQ,mcq,Boundary of a surface is a ___.,"[""Line/Curve"",""Point"",""Volume"",""None""]",0,Dimensional reduction.,,
mth166-u6-90,MTH166,6,Boundary,easy,MCQ,mcq,Boundary of a curve is ___.,"[""Points"",""Volume"",""Area"",""None""]",0,Endpoints.,,
mth166-u6-91,MTH166,6,Fundamental Theorem,hard,MCQ,mcq,"Calculus theorems for lines, surfaces, volumes are extensions of:","[""Fundamental Theorem of Calculus"",""Algebra"",""Geometry"",""None""]",0,Relates integral over region to boundary values.,,
mth166-u6-92,MTH166,6,Stokes Theorem,medium,MCQ,mcq,Does curl(F) give local rotation?,"[""Yes"",""No"",""None"",""Both""]",0,Physical meaning of curl.,,
mth166-u6-93,MTH166,6,Gauss Theorem,medium,MCQ,mcq,Does div(F) give local expansion?,"[""Yes"",""No"",""None"",""Both""]",0,Physical meaning of divergence.,,
mth166-u6-94,MTH166,6,Line Integral,medium,MCQ,mcq,∫ y dx along x-axis from 0 to 1:,"[""0 (since y=0)"",""1"",""1/2"",""None""]",0,Integral of zero function.,,
mth166-u6-95,MTH166,6,Line Integral,medium,MCQ,mcq,∫ x dy along x-axis:,"[""0 (since dy=0)"",""1"",""x"",""None""]",0,No change in y coordinate.,,
mth166-u6-96,MTH166,6,Vector,easy,MCQ,mcq,i · i = ?,"[""1"",""0"",""k"",""None""]",0,Dot product of identical unit vectors.,,
mth166-u6-97,MTH166,6,Vector,easy,MCQ,mcq,i × j = ?,"[""k"",""0"",""1"",""None""]",0,Cross product definition.,,
mth166-u6-98,MTH166,6,Vector,easy,MCQ,mcq,i · j = ?,"[""0"",""1"",""k"",""None""]",0,Dot product of orthogonal vectors.,,
mth166-u6-99,MTH166,6,Orientation,medium,MCQ,mcq,Does swapping limits in line integral change sign?,"[""Yes"",""No"",""None"",""Both""]",0,Standard property of directed integrals.,,
mth166-u6-100,MTH166,6,Surface,medium,MCQ,mcq,A Mobius strip is an example of an ___ surface.,"[""Non-orientable"",""Orientable"",""Closed"",""None""]",0,Only has one side.,,
pel125-u1-1,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,Which tense states facts and habits?,"[""Simple Present"",""Present Continuous"",""Past Perfect"",""Future Perfect""]",0,Simple present is used for facts and habitual actions.,,
pel125-u1-2,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,Identify the tense: 'She is writing an email.',"[""Simple Present"",""Simple Past"",""Present Continuous"",""Past Continuous""]",2,is + V-ing indicates Present Continuous.,,
pel125-u1-3,PEL125,1,Final Summary Table,easy,MCQ,mcq,Which is a stative verb?,"[""Run"",""Understand"",""Play"",""Cook""]",1,"'Understand' refers to a state of mind, not a physical action.",,
pel125-u1-4,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,What is wrong: 'He is knowing the truth'?,"[""Spelling error"",""Wrong subject"",""Stative verbs do not take -ing"",""None""]",2,'Know' is a stative verb and usually doesn't take the continuous form.,,
pel125-u1-5,PEL125,1,Use of Future Tense,easy,MCQ,mcq,Identify the correct stative verb use:,"[""I am having a car."",""I have a car."",""I has a car."",""I having a car.""]",1,"'Have' indicating possession is a state, not an action.",,
pel125-u1-6,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,When do we use Present Perfect?,"[""Finished past time"",""Actions connected to the present"",""Future habits"",""Past habits""]",1,Present perfect links the past to the present.,,
pel125-u1-7,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,Fill the blank: 'I _____ to Paris twice.',"[""have been"",""went"",""had gone"",""go""]",0,Unspecific past time touching the present uses Present Perfect (have been).,,
pel125-u1-8,PEL125,1,Past Perfect vs Past Simple,easy,MCQ,mcq,Identify the tense: 'I finished my homework yesterday.',"[""Present Perfect"",""Past Perfect"",""Simple Past"",""Present Continuous""]",2,Specific finished time ('yesterday') requires Simple Past.,,
pel125-u1-9,PEL125,1,Past Perfect vs Past Simple,easy,MCQ,mcq,Choose the correct sentence:,"[""I have seen him yesterday."",""I saw him yesterday."",""I had seen him yesterday."",""I seeing him yesterday.""]",1,'Yesterday' requires Simple Past.,,
pel125-u1-10,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,What connects a recent past action to a present result?,"[""Past Perfect"",""Simple Past"",""Present Perfect"",""Future Simple""]",2,Present Perfect focuses on the present result of a recent action.,,
pel125-u1-11,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,Which tense shows an action going on currently resulting in a state?,"[""Past Perfect"",""Present Perfect Continuous"",""Simple Past"",""Future Perfect""]",1,Present Perfect Continuous (has been studying) focuses on ongoing duration reaching the present.,,
pel125-u1-12,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,Fill the blank: 'It _____ raining for two hours.',"[""has been"",""is"",""was"",""will have""]",0,'for two hours' shows duration reaching present -> Present Perfect Continuous.,,
pel125-u1-13,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,"For an action that completed before another past action, we use:","[""Simple Past"",""Present Perfect"",""Past Perfect"",""Future Perfect""]",2,Past perfect is the 'past of the past'.,,
pel125-u1-14,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,The train _____ before I reached the station.,"[""leaves"",""had left"",""has left"",""leaving""]",1,Train leaving happened first -> Past Perfect (had left).,,
pel125-u1-15,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,I realized I ________ my keys at home.,"[""had forgotten"",""have forgotten"",""forgot"",""forget""]",0,Forgetting happened before the realizing -> Past Perfect.,,
pel125-u1-16,PEL125,1,Past Perfect vs Past Perfect Continuous,medium,MCQ,mcq,"Choose the correct: 'By the time she arrived, we _____ waiting for an hour.'","[""were"",""have been"",""had been"",""will be""]",2,Duration (for an hour) before another past point (arrived) -> Past Perfect Continuous.,,
pel125-u1-17,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,Past Perfect Continuous focuses on:,"[""Future outcome"",""Ongoing duration before a past point"",""A single past event"",""Present result""]",1,It highlights the continuity of an action before a specific past moment.,,
pel125-u1-18,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,Which future form is best for instant decisions?,"[""Going to"",""Present Continuous"",""Will"",""Past perfect""]",2,"'Will' is used for spontaneous, on-the-spot decisions.",,
pel125-u1-19,PEL125,1,Present Continuous for the Future and Going to,easy,MCQ,mcq,Which future form represents a prediction based on clear evidence?,"[""Will"",""Going to"",""Simple Present"",""Present Perfect""]",1,We use 'Going to' when we see evidence now (e.g. dark clouds -> going to rain).,,
pel125-u1-20,PEL125,1,Quick Revision,easy,MCQ,mcq,Fill the blank: 'Look at those clouds! It _____ rain.',"[""will"",""is going to"",""shall"",""is to""]",1,Prediction based on evidence (dark clouds).,,
pel125-u1-21,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,"For fixed, confirmed personal arrangements, use:","[""Will"",""Simple Present"",""Present Continuous"",""Past Continuous""]",2,Present Continuous (I am meeting John) is for fixed arrangements.,,
pel125-u1-22,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,"Fill the blank: 'I _____ tomorrow at 8 PM, I have the tickets.'","[""fly"",""will fly"",""am flying"",""shall fly""]",2,Having tickets means it's a confirmed arrangement -> Present Continuous.,,
pel125-u1-23,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,What tense shows an action completed by a certain future time?,"[""Future Continuous"",""Future Perfect"",""Future Simple"",""Present Perfect""]",1,'Will have done' shows it will be complete by a future point.,,
pel125-u1-24,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,"Fill the blank: 'By next year, I _____ graduated.'","[""will be"",""will have"",""have"",""am""]",1,'By next year' triggers Future Perfect (will have).,,
pel125-u1-25,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,What tense focuses on duration leading up to a future point?,"[""Future Perfect Continuous"",""Future Perfect"",""Future Continuous"",""Simple Future""]",0,'Will have been studying' shows the continuous duration up to the future.,,
pel125-u1-26,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,"Fill the blank: 'By 5 PM, I _____ studying for three hours.'","[""will have been"",""will be"",""am"",""have""]",0,'By 5 PM' + duration 'for three hours' -> Future Perfect Continuous.,,
pel125-u1-27,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,What structure expresses official arrangements or orders?,"[""Going to"",""Will"",""Be to + Infinitive"",""Present Perfect""]",2,"'The President is to visit...' shows a formal, official schedule.",,
pel125-u1-28,PEL125,1,Self Assessment,easy,MCQ,mcq,Fill the blank: 'You _____ report to the principal immediately.',"[""were to"",""are to"",""will have to"",""going to""]",1,Formal instruction or command -> 'are to'.,,
pel125-u1-29,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,The Simple Present indicates future time ONLY when:,"[""making a promise"",""referring to a scheduled timetable event"",""threatening someone"",""predicting weather""]",1,'The train leaves at 5' is a fixed timetable.,,
pel125-u1-30,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,Which sentence is grammatically INCORRECT?,"[""I will call you."",""The sun is rising in the east."",""He usually arrives late."",""Listen! She is singing.""]",1,Universal facts must use Simple Present: 'The sun rises in the east'.,,
pel125-u1-31,PEL125,1,Self Assessment,easy,MCQ,mcq,What is the primary purpose of 'Communication'?,"[""To speak loudly"",""To exchange information, ideas, and feelings"",""To use complex vocabulary"",""To win every argument""]",1,Communication is the process of sending and receiving messages between two or more parties.,,
pel125-u1-32,PEL125,1,Final Summary Table,easy,MCQ,mcq,Which of the following is a 'Barrier' to effective communication?,"[""Active listening"",""Clear feedback"",""Noise"",""Empathy""]",2,Noise (physical or psychological) interferes with the clarity and reception of a message.,,
pel125-u1-33,PEL125,1,Quick Revision,easy,MCQ,mcq,What does 'Verbal Communication' involve?,"[""Body language"",""Facial expressions"",""Spoken or written words"",""Silence""]",2,Verbal communication uses language (words) as the medium.,,
pel125-u1-34,PEL125,1,Past Perfect vs Past Simple,easy,MCQ,mcq,Which component of the communication process starts the conversation?,"[""Receiver"",""Channel"",""Sender"",""Feedback""]",2,The sender (encoder) initiates the message.,,
pel125-u1-35,PEL125,1,Future Perfect and Future Perfect Continuous,easy,MCQ,mcq,"In the context of communication, what is 'Feedback'?","[""The response of the receiver to the sender's message"",""A type of background noise"",""The script of the presentation"",""The physical location of the meeting""]",0,Feedback tells the sender whether the message was understood as intended.,,
pel125-u1-36,PEL125,1,Present Perfect vs Past Simple,easy,MCQ,mcq,What is 'Non-Verbal Communication'?,"[""Writing a letter"",""Sending an email"",""Body language, gestures, and facial expressions"",""Using a megaphone""]",2,Non-verbal cues often convey more meaning than the actual words spoken.,,
pel125-u1-37,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,Which of the following describes 'Active Listening'?,"[""Waiting for your turn to speak"",""Listening with full attention and providing feedback to ensure understanding"",""Interrupting the speaker frequently"",""Listening while multi-tasking""]",1,Active listening requires effort to truly understand the speaker's perspective.,,
pel125-u1-38,PEL125,1,Self Assessment,easy,MCQ,mcq,What is 'Intrapersonal Communication'?,"[""Communication between two or more groups"",""Communication with oneself (internal dialogue)"",""Communication with a large audience"",""Communication via mass media""]",1,"Intrapersonal is 'within' the person (self-talk, reflection).",,
pel125-u1-39,PEL125,1,Final Summary Table,easy,MCQ,mcq,What is 'Interpersonal Communication'?,"[""Communication with oneself"",""Communication between two or more people"",""Communication with a computer"",""Communication through a satellite""]",1,Interpersonal is 'between' people.,,
pel125-u1-40,PEL125,1,Self Assessment,easy,MCQ,mcq,The 'Seven Cs' of effective communication include:,"[""Clarity, Conciseness, Concrete, Correct, Coherent, Complete, Courteous"",""Complexity, Chaos, Color, Cost, Craft, Care, Cool"",""Crying, Calling, Cutting, Caring, Coming, Creating, Curing"",""None of the above""]",0,The 7 Cs provide a checklist for ensuring a message is effective and professional.,,
pel125-u1-41,PEL125,1,Present Continuous for the Future and Going to,medium,MCQ,mcq,Which medium is best for delivering a complex and formal business proposal?,"[""A quick text message"",""A formal written report or document"",""A casual hallway conversation"",""A social media post""]",1,"Complex information requires a permanent, written record for clarity and reference.",,
pel125-u1-42,PEL125,1,Past Perfect vs Past Simple,easy,MCQ,mcq,What is 'Upward Communication'?,"[""Communication from subordinates to superiors"",""Communication between colleagues at the same level"",""Communication from managers to employees"",""Communication with external clients""]",0,"Upward flow involves reports, suggestions, and feedback to higher management.",,
pel125-u1-43,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,What is 'Downward Communication'?,"[""Communication from peers"",""Communication from employees to CEO"",""Communication from superiors to subordinates"",""Communication through the 'grapevine'""]",2,"Downward flow involves instructions, policies, and feedback from leadership to staff.",,
pel125-u1-44,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,The 'Grapevine' in an organization refers to:,"[""The official company newsletter"",""The formal hierarchy"",""Informal communication channels/rumors"",""The IT infrastructure""]",2,The grapevine is the unofficial network of information flow.,,
pel125-u1-45,PEL125,1,Simple Present vs Present Continuous,easy,MCQ,mcq,What is 'Cross-Cultural Communication'?,"[""Talking to someone in the same room"",""Communication between people from different cultural backgrounds"",""Using emojis only"",""Shouting across a border""]",1,It involves understanding how culture affects communication styles and norms.,,
pel125-u1-46,PEL125,1,Self Assessment,easy,MCQ,mcq,Which of the following is a 'Soft Skill'?,"[""Programming in Python"",""Statistical Analysis"",""Effective Communication"",""Network Security""]",2,"Soft skills are interpersonal or people skills, unlike technical 'hard' skills.",,
pel125-u1-47,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,What is 'Paralanguage'?,"[""A new programming language"",""Non-verbal vocal cues like tone, pitch, and volume"",""The language used by pilots"",""Translating words into code""]",1,"Paralanguage is 'how' you say something, not 'what' you say.",,
pel125-u1-48,PEL125,1,Use of Future Tense,easy,MCQ,mcq,Which of the following demonstrates 'Empathy' in communication?,"[""Ignoring the other person's emotions"",""Telling the other person they are wrong"",""Trying to understand and share the feelings of another"",""Talking only about yourself""]",2,Empathy builds trust and deeper understanding in interactions.,,
pel125-u1-49,PEL125,1,Final Summary Table,easy,MCQ,mcq,What is 'Body Language'?,"[""The way we dress"",""The use of physical behavior and expressions to communicate"",""The speed of our typing"",""The font we use in reports""]",1,"Posture, gestures, and movement are key non-verbal signals.",,
pel125-u1-50,PEL125,1,Past Perfect vs Past Perfect Continuous,easy,MCQ,mcq,Why is 'Eye Contact' important in many cultures?,"[""To show dominance"",""To show interest, confidence, and respect"",""To intimidate the receiver"",""To see the other person's eye color""]",1,Eye contact often signals engagement and honesty in communication.,,
pel125-u1-51,PEL125,1,Tenses,medium,MCQ,mcq,Which tense describes an action that started in the past and still continues?,"[""Present Perfect"",""Present Perfect Continuous"",""Simple Past"",""Past Continuous""]",1,Present Perfect Continuous describes actions extending from past to present.,,
pel125-u1-52,PEL125,1,Tenses,easy,MCQ,mcq,Suffix for past tense of regular verbs?,"[""-ing"",""-ed"",""-s"",""-ly""]",1,Regular verbs use the '-ed' suffix in simple past.,,
pel125-u1-53,PEL125,1,Tenses,medium,MCQ,mcq,"By the time I arrive, you ___ dinner.","[""will finish"",""will have finished"",""finish"",""finished""]",1,Future Perfect (will have finished) shows completion by a future point.,,
pel125-u1-54,PEL125,1,Tenses,hard,MCQ,mcq,"If I ___ you, I would take the job.","[""am"",""was"",""were"",""been""]",2,The subjunctive 'were' is used in second conditional sentences.,,
pel125-u1-55,PEL125,1,Communication,easy,MCQ,mcq,Horizontal communication occurs between:,"[""Boss and employee"",""Colleagues of same rank"",""CEO and intern"",""None""]",1,Horizontal/Lateral flow is between peers at the same level.,,
pel125-u1-56,PEL125,1,Communication,medium,MCQ,mcq,Psychological barrier involves:,"[""Noise"",""Prejudice/Bias"",""Broken phone"",""Different language""]",1,Mental states like bias or fear act as psychological barriers.,,
