id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
che110-u1-71,CHE110,1,Sustainability,hard,MCQ,mcq,What does the Environmental Kuznets Curve (EKC) hypothesize?,"[""Environmental degradation first increases with economic growth, then decreases after a certain income threshold"", ""The process has no measurable or documented impact on surrounding ecosystems, which applies under standard theoretical conditions"", ""Only industrialized nations with high per-capita income are affected by this, which applies under standard theoretical conditions"", ""Temperature fluctuations have negligible long-term effects on this environmental process""]",0,"The EKC hypothesis suggests an inverted-U relationship: pollution increases as a developing economy industrializes, but eventually declines as the country becomes wealthy enough to invest in cleaner technologies and stricter regulations.",,
che110-u1-72,CHE110,1,Sustainability,easy,MCQ,mcq,What does organic farming specifically avoid using?,"[""Synthetic pesticides and chemical fertilizers"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"Organic farming avoids synthetic pesticides, herbicides, and chemical fertilizers. It relies on natural processes, compost, biological pest control, and crop rotation to maintain soil health and produce food sustainably.",,
che110-u1-73,CHE110,1,Sustainability,medium,MCQ,mcq,'Greenwashing' refers to which misleading corporate practice?,"[""Making false or exaggerated claims about the environmental friendliness of products or practices"", ""The process has no measurable or documented impact on surrounding ecosystems"", ""Only industrialized developed nations are significantly affected, which applies under standard theoretical conditions"", ""Temperature and pressure have negligible effects on this process, which applies under standard theoretical conditions""]",0,"Greenwashing occurs when companies mislead consumers by falsely claiming their products, services, or practices are environmentally friendly. It harms consumer trust and diverts attention from genuinely sustainable alternatives.",,
che110-u1-74,CHE110,1,Sustainable Development Goals,hard,MCQ,mcq,What is the primary focus of SDG 17?,"[""Partnerships for the Goals \u2014 strengthening global cooperation"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"SDG 17 aims to revitalize global partnerships for sustainable development, covering finance, technology transfer, capacity-building, trade, and systemic issues. Without strong international cooperation, achieving the other 16 SDGs would be impossible.",,
che110-u1-75,CHE110,1,Sustainable Development Goals,easy,MCQ,mcq,Which SDG number is associated with 'Zero Hunger'?,"[""SDG 2"", ""SDG 3"", ""SDG 1"", ""SDG 4""]",0,"SDG 2 aims to end hunger, achieve food security and improved nutrition, and promote sustainable agriculture. It targets zero hunger by 2030 through smallholder farmer support, sustainable food production systems, and improved nutrition outcomes.",,
che110-u1-76,CHE110,1,Sustainable Development Goals,medium,MCQ,mcq,What is the primary focus of SDG 11?,"[""Sustainable Cities and Communities"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"SDG 11 aims to make cities and human settlements inclusive, safe, resilient, and sustainable. It covers affordable housing, sustainable transport, urban planning, green spaces, and reducing the environmental impact of cities.",,
che110-u1-77,CHE110,1,Ethics,hard,MCQ,mcq,What is the central focus of ecocentrism as an environmental philosophy?,"[""The entire ecosystem and all its components have inherent value"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"Ecocentrism holds that the entire ecological community — including non-living elements — has intrinsic value. Associated with Aldo Leopold's land ethic, it advocates for decisions that protect the health and integrity of the whole ecosystem rather than individual species or human interests.",,
che110-u1-78,CHE110,1,Environmental Studies,easy,MCQ,mcq,Which gas is most harmful to the stratospheric ozone layer?,"[""Chlorofluorocarbons (CFCs)"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"Chlorofluorocarbons (CFCs), used in refrigerants and aerosols, release chlorine atoms in the stratosphere that catalytically destroy ozone molecules. One chlorine atom can destroy up to 100,000 ozone molecules, making CFCs the primary cause of ozone depletion.",,
che110-u1-79,CHE110,1,Environmental Studies,medium,MCQ,mcq,What is the primary source of energy that drives almost all life on Earth?,"[""Solar energy"", ""Geothermal energy"", ""Nuclear energy"", ""Tidal energy""]",0,"Solar energy is the primary energy source for Earth's biosphere. Through photosynthesis, plants convert sunlight into chemical energy that powers virtually all food chains. Solar energy also drives weather patterns, the water cycle, and ocean currents.",,
che110-u1-80,CHE110,1,Sustainable Development,hard,MCQ,mcq,What is the difference between inter-generational and intra-generational equity in sustainability?,"[""Inter-generational equity is fairness toward future generations; intra-generational equity is fairness within the current generation"", ""The environmental impact is purely localized with no global effects, according to the standard definition"", ""Renewable energy sources contribute equally to this environmental issue, according to the standard definition"", ""Biodegradation always neutralizes all toxic environmental pollutants, according to the standard definition""]",0,"Sustainable development requires both types of equity. Inter-generational equity ensures future generations inherit sufficient natural and social capital. Intra-generational equity ensures that the benefits of development are fairly shared among all people living today, including the poor and marginalized.",,
che110-u1-81,CHE110,1,Sustainable Development Goals,easy,MCQ,mcq,What is the primary focus of SDG 3?,"[""Good Health and Well-being"", ""The process has no measurable impact on local ecosystems"", ""Only industrialized developed nations are significantly affected"", ""Temperature and pressure have negligible effects on this process""]",0,"SDG 3 aims to ensure healthy lives and promote well-being for all at all ages. It covers reducing maternal and child mortality, ending epidemics of communicable diseases, addressing non-communicable diseases, and achieving universal health coverage.",,
che110-u1-82,CHE110,1,Importance,medium,MCQ,mcq,What is the main environmental risk associated with biodiversity loss?,"[""Ecosystem instability and collapse of natural services"", ""Increased availability of land for agriculture"", ""Reduction in atmospheric carbon dioxide levels"", ""Improved water quality in rivers and lakes""]",0,"Biodiversity loss weakens ecosystem resilience and stability. The loss of species can trigger cascading effects — collapsing food webs, reducing pollination, impairing water purification, and diminishing the ecosystem's ability to recover from disturbances.",,
che110-u1-83,CHE110,1,Sustainability,hard,MCQ,mcq,What is the difference between bioaccumulation and biomagnification?,"[""Bioaccumulation is the buildup of toxins in a single organism; biomagnification is the increasing concentration of toxins"", ""The process has no measurable or documented impact on surrounding ecosystems, according to the standard definition"", ""Only industrialized nations with high per-capita income are affected by this, according to the standard definition"", ""Temperature fluctuations have negligible long-term effects on this environmental process""]",0,"Bioaccumulation is the gradual buildup of toxins (like DDT or mercury) in an individual organism over its lifetime. Biomagnification is the increasing concentration of these toxins as they pass up the food chain, making apex predators most severely affected.",,
